fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2019-09-30,2019-11-01,0.75,0.67,0.08,11.9403,70.61,23.536666666666665,24.749067570193333
2019-12-31,2020-01-31,0.41,0.43,-0.02,-4.6512,69.78,42.54878048780488,32.36365630916583
2020-03-31,2020-05-01,0.53,0.01,0.52,5200.0,37.97,17.910377358490564,27.553750648788476
2020-06-30,2020-07-31,-0.7,-0.61,-0.09,-14.7541,44.72,-15.971428571428572,17.006098985383385
2020-09-30,2020-10-30,-0.18,-0.25,0.07,28.0,34.33,-47.68055555555556,-0.7982065701721712
2020-12-31,2021-02-02,0.03,0.01,0.02,200.0,41.22,343.5,74.43959830787661
2021-03-31,2021-04-30,0.65,0.59,0.06,10.1695,55.83,21.47307692307692,75.3302731990232
2021-06-30,2021-07-30,1.1,0.99,0.11,11.1111,63.08,14.336363636363634,82.90722125097125
2021-09-30,2021-10-29,1.58,1.56,0.02,1.2821,58.82,9.306962025316457,97.15410064618924
2021-12-31,2022-02-01,2.05,1.94,0.11,5.6701,61.19,7.46219512195122,13.14464942667706
2022-03-31,2022-04-29,2.07,2.12,-0.05,-2.3585,82.59,9.974637681159422,10.270039616197682
2022-06-30,2022-07-29,4.14,3.74,0.4,10.6952,85.64,5.171497584541063,7.97882310324204
2022-09-30,2022-10-28,4.45,3.79,0.66,17.4142,87.31,4.905056179775281,6.878346641856746
2022-12-31,2023-01-31,3.4,3.29,0.11,3.3435,110.3,8.110294117647058,7.040371390780706
2023-03-31,2023-04-28,2.83,2.59,0.24,9.2664,109.66,9.687279151943462,6.968531758476717
2023-06-30,2023-07-28,1.94,2.01,-0.07,-3.4826,107.25,13.820876288659797,9.1308764345064
2023-09-30,2023-10-27,2.27,2.37,-0.1,-4.2194,117.58,12.94933920704846,11.141947191324691
